店名,地區,地址,電話,ID,類別
1988,觀塘,興業街16-18號美興工業大廈A座1樓A3室,36893113,2040,泰式
真台客,大埔,安慈路3號翠屏花園商場地下9號舖,36145890,2041,飲品
串串金- 串燒x 菓茶,旺角,洗衣街89號偉基樓地下A1號舖,52190131,2042,串燒
木子甜品,荃灣,荃華街16號荃薈商埸地下G31-33號鋪,24399638,2043,甜品
木子甜品,西營盤,皇后大道西414號地下6號舖 (水街),91389815,2044,甜品
小春日和,新蒲崗,康強街32-34號康強洋樓地下4A號舖,61926992,2045,日式
一意點心燉湯,荃灣,德士古道24號富麗商場地下65號舖,24881888,2046,港式/ 茶餐廳
13 Food Angel,筲箕灣,筲箕灣道234-238號褔昇大廈地下4號舖,57401280,2047,西式
九份茶舍,深水埗,欽州街37號西九龍中心8樓58號舖,N/A,2048,飲品
九份茶舍,慈雲山,毓華街74-80A號嘉華大廈地下B2號舖,N/A,2049,飲品
齊柏林熱狗店 Zeppelin Hot Dog Shop,旺角,登打士街55號地下6號舖,52958296,2050,快餐
挪亞精釀 Noah,大埔,汀角路龍尾村61號,5183 1064,2051,酒吧
花果山,旺角,廣華街1號仁安大廈地下24A號舖,55880295,2052,飲品
Rainbow Eat,觀塘,駿業里6號富利工業大廈11樓C號舖,68571097,2053,印度菜
不吃不可,屯門,新墟德政圍,24408839,2054,港式/ 茶餐廳
芋圓控,觀塘,駿業里6號富利工業大廈11樓C室,59385389,2055,泰式
Top Thai Thai Food 泰國菜,大角咀,晏架街79號富多來商場2期地舖,54032495,2056,泰式
琥酌,太子,西洋菜北街159A號地舖,26500505,2057,日式
百味邨,大圍,顯徑街上徑口村52號A1地舖,26032899,2058,港式/ 茶餐廳
茶餐廳2.0 大埔>店,大埔,安邦路9號大埔超級城A區地下012A舖,26672788,2059,港式/ 茶餐廳
龍鳳店,元朗,水車館街66號錦榮大廈地下3B號舖,N/A,2060,港式/ 茶餐廳
賞茶,太子,彌敦道750號始創中心地下Kiosk B,31020634,2061,飲品
吉龍糖黑糖茶飲專賣店,將軍澳,唐德街9號將軍澳中心地下G92號舖,23223198,2062,飲品
吉龍糖黑糖茶飲專賣店,旺角,登打士街43S鴻輝大廈地下B號舖,36194120,2063,飲品
吉龍糖黑糖茶飲專賣店,銅鑼灣,景隆街2D號地舖,23223121,2064,飲品
N1 Coffee & Co.,西貢,匡湖居購物中心B2號舖,22431688,2065,Cafe
616牛肉火鍋專門店,新蒲崗,錦榮街6-24號金橋大廈地下,65124500,2066,火鍋
616牛肉火鍋專門店,銅鑼灣,謝斐道391-407號新時代中心地下C號舖,61582345,2067,火鍋
富園冰室,馬鞍山,保泰街16號We Go Mall地下G05舖,23466680,2068,港式/ 茶餐廳
山下菓子,旺角,太子道西193號MOKO新世紀廣場5樓一田超市內,N/A,2069,甜品
南香雞飯,元朗,西菁街10號地下6號舖,36115255,2070,星馬菜
阿土伯鹽水雞,荔枝角,長順街15號D2 Place二期3樓313號舖,53251702,2071,台式
漁吉海鮮丼專門店（裝修中）,觀塘,觀塘道369號毅力工業中心8樓E室,28072800,2072,日式
維港灣餃子坊,元朗,水車館街74號地舖,25680166,2073,港式/ 茶餐廳
維港灣餃子坊,元朗,教育路77號京都閣地舖,26303050,2074,港式/ 茶餐廳
九份茶舍,旺角,通菜街2Q-2Z號鴻輝大廈地下9B號舖,N/A,2075,飲品
齊柏林熱狗店 Zeppelin Hot Dog Shop,荔枝角,青山道香港工業中心地下A座A6A舖( shell對面）,N/A,2076,快餐
漢堡B Burger B,牛頭角,牛頭角道3號得寶商場地下FC01舖 （此店與位於元朗教育路的同名餐廳並沒有關係),N/A,2077,快餐
壹碗壹碟,大角咀,角祥街2號地下J號舖,57228983,2078,港式/ 茶餐廳
彩虹串燒專門店,荃灣,運通街8號運通洋樓地下M號舖,97231611,2079,串燒
叮噹叮丼,油麻地,彌敦道518-520號彌敦行地下B號舖,66516686,2080,日式
西米Go,天水圍,俊宏軒L18號地舖,51148778,2081,甜品
元洲牛肉麵,旺角,通菜街80號地舖,28061717,2082,台式
齊柏林熱狗店 Zeppelin Hot Dog Shop,灣仔,灣仔道121號地下A號舖,95447356,2083,快餐
齊柏林熱狗店 Zeppelin Hot Dog Shop,旺角,彌敦道688號旺角中心第一座一期2樓SB03號舖,91730058,2084,快餐
85 雪糕,粉嶺,聯捷街1號榮福中心商場地下85號舖,N/A,2085,甜品
十三么,美孚,美孚新邨吉利徑19號50B-08號鋪,N/A,2086,港式/ 茶餐廳
日和屋,將軍澳,唐明街2號尚德廣場地下尚德街市5A號舖,57106745,2087,日式
車輪餅小姐,美孚,美孚新邨吉利徑19號50B7號舖,66871093,2088,甜品
和暢金廚,大埔,南盛街17號南盛樓地舖,34883287,2089,中式
明記黑山羊專門店,觀塘,成業街7號東廣場地下G16號舖,24623838,2090,港式/ 茶餐廳
思想共鳴,新蒲崗,寧遠街3-23號越秀廣場地下G01號舖,61756118,2091,Cafe
春葉好茶,側魚涌,英皇道927號地舖,98351114,2092,飲品
茶星人,將軍澳,唐明街1號富康花園地下40號舖,62733442,2093,飲品
悉尼樂園,銅鑼灣,邊寧頓街9-11號登龍閣2樓A室,36195612,2094,Cafe
甜品森林,美孚,美孚新邨六期恆柏街2-8號N29C1舖,69795156,2095,甜品
雲興隆小廚,牛頭角,牛頭角道3號得寶花園H地舖,27597096 / 21560322,2096,港式/ 茶餐廳
極の丼戶,旺角,太子道西193號MOKO新世紀廣場3樓食代館13號舖,N/A,2097,日式
熱狗太太,天水圍,天華路33號T Town北翼地下T Market 1001號舖,61973336,2098,快餐
濃姐茶餐廳,新蒲崗,崇齡街91-93號安強大樓地舖,23260186,2099,港式/ 茶餐廳
韓閣,將軍澳,欣景路8號新都城中心2期1015號舖,28386762,2100,韓式
JB cafe,紅磡,馬頭圍道37-39號紅磡廣場地下67號舖,51135574,2101,Cafe
Kaleido Coffee,屯門,彩華花園地鋪21號,98881422,2102,Cafe
The City Corner,屯門,青棉徑6號好發大廈地下17-20號舖,59178136,2103,Cafe
The Galley by Cafe Proud Wings,大角咀,嘉善街39號地舖,35903787,2104,酒吧
茶星人,粉嶺,新運路38號祥華市場地下6號舖,55633966,2105,飲品
泰COOL,油麻地,彌敦道483-485A號Le Chateau1樓,27028770,2106,泰式
萬事居食,馬鞍山,鞍誠街22號新港城第二期地下18-20號舖,68419886,2107,日式
鉢問,葵涌,青山公路葵涌段499號嘉寶大廈地下H號舖,69093971,2108,中式
地衣菓子,online shop,https://www.instagram.com/koke.lab.hk,N/A,2109,餅店
CHILL BAR水果汁店,土瓜灣,美景街62號,N/A,2110,飲品
生命物,西環,石塘咀皇后大道西425號永華大廈地下,25474826,2111,餅店
一本居酒屋,大圍,積福街8號地舖,69278448,2112,日式
高木炭火鳥燒 Takagi Yakitori,尖沙咀,棉登徑13-15號地下,22346828,2113,日式
天園餃子,土瓜灣,北帝街41號地下B號舖,34619428,2114,台式
丸·茶手作 葵廣店,葵芳,葵富路7號葵涌廣場2樓2009號舖,54461228,2115,飲品
暴發芋,觀塘,協和街161號協和大廈地下,N/A,2116,甜品
蓮香記,觀塘,協和街161號協和大廈地下,6222 3739,2117,台式
Plato Cafe & Bistro 佐敦店,佐敦,吳松街186-188號地舖,23888269,2118,Cafe
Food Combo,屯門,鄉事會路88號The Parkville地下6號鋪,25111255,2119,西式
齋啡 Vego Coffee,尖沙咀,柯士甸道154-156號花園大廈地下7B號舖,28332838,2120,Cafe
Urban Cafe,觀塘,開源道62號駱駝漆大廈第1座6樓,53073636,2121,Cafe
To-Gather Cafe,旺角,洗衣街39-55號金雞廣場19樓15-17室,98088044,2122,Cafe
The Planet,美孚,美孚新邨第五期蘭秀道2號地下N20 6A-B號舖,95818099,2123,西式
俄羅斯雞塊炸雞專門店 Tetris chicken,荃灣,鱟地坊80-84號華成樓地下B4號舖,66007899,2124,西式
平記麵家,大埔,鄉事會街8號大埔墟街市及熟食中心2樓,26584567,2125,港式/ 茶餐廳
一條米線燦記,馬灣,馬灣大街東村九號地舖,28028333,2126,港式/ 茶餐廳
Kickstart Coffee,北角,京華道9-27號富利來商場地下7號舖,2617 2819,2127,Cafe
小食宮房,紅磡,必嘉街97號黃埔唐樓C座地下106A號舖,53701722,2128,小食
小麥廚房,西灣河,筲箕灣道218號地舖,22050811,2129,港式/ 茶餐廳
山下見日式料理,葵涌,仁芳街2-14號美豐大廈地下9號舖,95436548,2130,日式
元朗鬼巴士 大埔店,大埔,同秀坊15號後座C號舖,95030407,2131,小食
心事如塵茶食亭,側魚涌,芬尼街22-46號海暉大廈地下K號舖,62715631,2132,甜品
心事如塵茶食亭,觀塘,偉業街221-231號宏利金融中心(MFC) A座1樓6號舖,55934693,2133,甜品
心事如塵茶食亭,葵涌,葵昌路72-76號活@KCC 1樓109號舖,31651005,2134,甜品
Apt. Coffee,中環,閣麟街34號美輪樓地下C號舖,35909629,2135,Cafe
永樂餃子店,上環,禧利街21號地下,62302440,2136,中式
光榮冰室,觀塘,開源道63號福昌大廈地下A11號舖,N/A,2137,港式/ 茶餐廳
在家,觀塘,駿業里10號業運工業大廈14G室,39967685 / 93672127,2138,日式
米走雞,太子,彌敦道761號太子藍馬之城2樓,68213394,2139,火鍋
米走雞Deluxe,銅鑼灣,渣甸街50號渣甸中心3樓,93415931,2140,火鍋
米走雞Live,觀塘,興業街4號The Wave 3樓,98885104,2141,火鍋
素年 Friends of Years,荃灣,三陂坊20號地舖,52969864,2142,素食
素年 The Park by Years,深水埗,汝州街132號地舖,53364000,2143,素食
初心食堂,葵芳,美芳街2-14號昌鴻大廈地下9號舖,64661342,2144,星馬菜
李圓圓,觀塘,開源道62號駱駝漆大廈1座地下A2號舖,63886778,2145,台式
榮基牛雜粉麵 鑽石山店,鑽石山,鳳德道111號鳳德街市地下CF9號舖,35861983,2146,港式/ 茶餐廳
蓬萊咖哩屋,元朗,安寧路144號地下,29445566,2147,印度菜
樹屋泰菜,旺角,花園街123號花園街街巿3樓,34808218,2148,泰式
鮨玥,西灣河,鯉景灣蘇豪東A期太康街55號地下GA10B號舖,29500100,2149,日式
寶堡甜品,鴨脷洲,鴨脷洲大街43號地下,25545886,2150,甜品
真．奶,元朗,裕榮徑3-5號金禧樓地下5號舖,N/A,2151,飲品
齊柏林熱狗店 Zeppelin Hot Dog Shop,葵芳,葵富路7號葵涌廣場三樓 Top世界T16-17鋪,66128124,2152,快餐
老表Chok雞,旺角,彌敦道688號旺角中心一期2樓SA25A號舖,96108208,2153,小食
褔臨雞鍋小館,屯門,青山公路藍地段2738號好景新村B座地舖,26821033,2154,火鍋
大越越南餐廳,沙田,沙角街8-12號花園城一期地下2號舖,26993535,2155,越南菜
兄弟幫食堂,旺角,上海街455號地舖,55466524,2156,港式/ 茶餐廳
態度 Attitude,葵芳,葵富路7號葵涌廣場3樓3069-T28號舖,90888631,2157,小食
丸·茶手作 堅尼地城店,西環,堅尼地城吉席街78-86娛安樓地下G鋪,59123831,2158,飲品
洗衣裡的咖啡 LoL Coffee In WasH,太子,荔枝角道142號地下,54891243,2159,飲品
M3 Italian,大圍,積富街33號積康樓地下E-G舖,26222881,2160,西式
Black Coffee,旺角,廣華街3號地下3號舖,27960082,2161,Cafe
半路咖啡,何文田,梭椏道4號地舖,N/A,2162,Cafe
Rainbow Cafe,長洲,新興海旁街63號地下,69384433,2163,Cafe
煲底海鮮火鍋料理,尖沙咀,金馬倫道38-40號金龍中心3樓,61622721,2164,火鍋
Paths Koffee & Rest Stop,觀塘,成業街15-17號成運工業大廈3樓3號舖,37058425,2165,Cafe
撈得喜,將軍澳,翠林路11號翠林邨商場二樓街市W57號舖,54811888,2166,港式/ 茶餐廳
茶太郎,深水埗,福榮街119-125號恆誠大廈地下D1A號舖,N/A,2167,飲品
燈籠滷味,銅鑼灣,登龍街39號地下,25812223,2168,小食
阿元來了,西環,堅尼地城北街31號地舖,35792460,2169,台式
阿元來了,觀塘,鴻圖道28號地下後座,37059848,2170,台式
阿元菜市場,西環,堅尼地城科士街40號聯安新樓地舖,29101320,2171,台式
大伯紅豆餅 by 阿元來了,牛頭角,鴻圖道28號地下B號舖,63550189,2172,台式
five to one cafe,何文田,勝利道6號地下,9155 5795,2173,Cafe
花果山,尖沙咀,加拿分道33號發利大廈地下2A號舖,68727454,2174,飲品
青藏牛肉麵,北角,錦屏街41A號地舖,21510506,2175,中式
珍記大廚小食,石硤尾,偉智里1-3號白田購物中心地下84號舖,N/A,2176,小食
您想點鮮,屯門,啟豐商場地下5 號舖,2450 0033,2177,港式/ 茶餐廳
新川美食,太子,砵蘭街414號,36898128,2178,中式
Studio Caffeine,火炭,坳背灣街14-24號金豪工業大廈1期地下B02號舖,28111731,2179,快餐
金銘潮州粉麵餐廳,屯門,井財街15號金銘大廈地下,2459 8111,2180,中式
金銘潮州粉麵餐廳,油麻地,新填地街143-151號俊逸豪園地下,2332 3987,2181,中式
銘師傅潮州粉麵餐廳,元朗,青山公路253-263號鴻業樓地下D舖,3462 3548,2182,中式
銘師傅粥麵專家,屯門,新墟德政圍39號柏苑地下5號舖,3705 8621,2183,中式
藍鳥廚房,馬鞍山,保泰街16號We Go Mall 1樓110A號舖,96269618,2184,Cafe
順酸辣粉,屯門,青菱徑6號富麗大廈地下,23380061,2185,中式
Bos Vinci Restaurant & Bar,旺角,廣華街48號廣發商業中心地下1號舖,37430926,2186,酒吧
興華美食,紅磡,差館里15B地下1號鋪,25576129,2187,小食
616牛肉火鍋專門店,大角咀,埃華街70-86號大同新村大成樓地下H1A&H1B號舖,65184419,2188,火鍋
616牛肉火鍋專門店,馬鞍山,鞍駿街1號馬鞍山中心地下A06號舖,65184507,2189,火鍋
鳳鳴石磨腸粉,柴灣,小西灣道9號富欣花園地下49號舖,N/A,2190,港式/ 茶餐廳
鳳鳴石磨腸粉,荔枝角,青山道489-497號香港工業中心A座地下GA6C號舖,59807698,2191,港式/ 茶餐廳
鳳鳴石磨腸粉,沙田,大涌橋路20-30號河畔花園C座地下10B號舖,N/A,2192,港式/ 茶餐廳
Top Blade Steak Lab,沙田,沙田正街18號新城市廣場1期1樓108號舖,N/A,2193,小食
鳳鳴石磨腸粉,紅磡,船塢街99V號嘉富樓地下7C6C號舖,61544907,2194,小食
NATIONS COFFEE,觀塘,偉業街93號11樓,2702 1909,2195,Cafe
V.W Vegan Cafe,大埔,寶湖道3號寶湖花園商場2樓227F-06號舖,5466 9854,2196,Cafe
聰記車仔麵,旺角,廣華街2-20號翠園大樓二期地下8號舖,96971113,2197,港式/ 茶餐廳
Chi Chi Tsum 吱吱尋,online shop,https://www.facebook.com/chichitsum/,9235 4364,2198,餅店
Cling Juicery,金鐘,夏愨道12號美國銀行中心地下G1A號舖,94455176,2199,飲品
一禪,九龍城,賈炳達道128號九龍城廣場UG樓UG18號舖,36130133,2200,素食
小泰閣,九龍灣,宏照道6號鴻力工業中心地下B1A號舖,66866811,2201,泰式
多多麵,長洲,大新後街186號地舖,29810713,2202,港式/ 茶餐廳
多麵館,新蒲崗,錦榮街1-33號東誠大廈地下K21號舖,35903766,2203,港式/ 茶餐廳
味佳美,鴨脷洲,鴨脷洲大街68號地下5號舖,63294832,2204,小食
炎天丼,旺角,通菜街23號地下,23882887,2205,日式
金苑粉麵,土瓜灣,土瓜灣道253號東興大廈地舖,23302588,2206,港式/ 茶餐廳
皇室冰廳,長沙灣,元州街482-492號金碧閣地下14號舖,36188019 / 95561572,2207,港式/ 茶餐廳
素味謀麵,中環,和安里16號地舖,63788196,2208,素食
Balaboo,將軍澳,常寧路2號TKO Gateway東翼地下EF18號舖,55454018,2209,甜品
baking.for,online shop,https://www.facebook.com/baking.for/,N/A,2210,餅店
Bake Hole 烘洞,online shop,https://www.facebook.com/Bake-Hole,N/A,2211,餅店
德哥廚房,中環,威靈頓街91號地庫,52395581,2212,中式
頭檔大排擋,荃灣,曹公街8號香車街街市熟食中心1樓9號舖,67311669,2213,港式/ 茶餐廳
齊柏林熱狗店 Zeppelin Hot Dog Shop,馬鞍山,新港城2期地下G-2/01鋪,57026046,2214,快餐
齊柏林熱狗店 Zeppelin Hot Dog Shop,將軍澳,常寧路2號TKO Gateway地下EF21號舖,94381174,2215,快餐
花香 Floom Floom,尖沙咀,河內道18號K11購物藝術館B2樓201號舖,55006239,2216,台式
Nuttea,旺角,彌敦道688號旺角中心1樓F52號舖,62003483,2217,素食
Nuttea,九龍灣,宏冠道6號鴻力工業中心A座地下B1B1號舖,64140831,2218,素食
滿滿食堂,中環,皇后大道中58-60號振邦大廈地庫,26536678,2219,日式
Chill Sweet,青衣,担杆山路6號長發廣場地下青衣街市TCF6號舖,65865624,2221,甜品
Black Sugar Coffee & Lifestyle,中環,皇后大道中48號萬年大廈1樓109號舖,3520 2389,2222,Cafe
廟街玉子燒,油麻地,廟街30-34號地下B4,59666989,2223,小食
80後味道,屯門,良德街9號盈豐商場地下A25C號舖,59935029,2224,港式/ 茶餐廳
茶匠,藍田,匯景廣場3樓16號鋪,N/A,2225,飲品
吃什麼,側魚涌,LG 045-50 Nos. 1048-1056 King's Road/ Quarry Bay/ Hong Kong Deilveroo only,28109278,2226,台式
元燒,大埔,翠樂街8號富萊花園地下3C號舖,94699819,2227,串燒
初時小食,大坑,京街6號地下A號舖,69796629,2228,小食
味．覺．遊記,馬灣,馬灣田寮新村13號,62960207,2229,Cafe
岩本便當,觀塘,開源道62號駱駝漆大廈1座12樓D室,95417943,2230,日式
AM kitchen,粉嶺,聯和墟和豐街56號地下,9823 1039,2231,快餐
神輿日本料理,旺角,彌敦道593-601號創興廣場5樓,31608456,2232,日式
素味牽,深水埗,元州街32號地舖,27256618,2233,素食
壺說,深水埗,桂林街143號地下F3號舖,91433611,2234,飲品
茶色生香,荃灣,楊屋道18號荃新天地2期UG樓86號舖,N/A,2235,飲品
Homeland 大角咀>分店,大角咀,大角咀道55-65A牡丹大廈北座9-12號地舖（福澤街）,91603680,2236,西式
酒窩甜品,太和,翠怡街3號翠怡花園地下12號舖,52826042,2237,甜品
麻王,銅鑼灣,禮頓道106-126號禮信大廈地下4號舖,66369935,2238,中式
湯元素,觀塘,巧明街105號好運工業大廈7樓D室,36194295 / 95342354 (Whatsapp),2239,中式
煮宮,觀塘,開源道60號駱駝漆大廈三期7樓S室,63525748 / 98870690,2240,中式
小時候 ChildhoodBakery,新蒲崗,五芳街永顯工業大廈地下K&K 麵包鋪,95730988,2241,餅店
櫻拉麵,筲箕灣,筲箕灣道269A號地下D及E號舖,N/A,2242,日式
天園餃子,觀塘,宜安街19號地舖,2503 3288,2243,中式
花火和食,紅磡,崇安街23號環海東岸商場1樓17號舖,,2244,日式
Springtime,柴灣,吉勝街12號地舖,54080366,2245,Cafe
Coffee of the Day,深水埗,大南街172-174號地下B號舖,N/A,2246,Cafe
雲貴風正宗雲南米線,屯門,井財街15號金銘大廈地下 (青杏徑天橋出口),24302918,2247,港式/ 茶餐廳
雲貴風正宗雲南米線,元朗,教育路134號文丞樓地下,37098360,2248,港式/ 茶餐廳
潯,沙田,石門安群街3號京瑞廣場1期1樓150號舖,69077483,2249,日式
八妹車仔麵,鴨脷洲,海怡半島海怡半島西商場1樓115A及116號舖,25812988,2250,港式/ 茶餐廳
一冰廳,九龍灣,宏冠道6號鴻力工業中心A座地下2號舖,54033439,2251,港式/ 茶餐廳
心事如塵茶食亭,荔枝角,長沙灣道883號億利工業中心地下6-A3號舖,55956558,2252,飲品
光榮冰室,銅鑼灣,登龍街37號地舖,N/A,2253,港式/ 茶餐廳
CHE.bycherie,online shop,https://www.instagram.com/che.bycherie/?hl=zh-hk,N/A,2254,餅店
Total B,荃灣,享成街8號地下A號舖,52271255,2255,快餐
Kitchen429,觀塘,大業街29號海洋工業大廈4樓A室,6011 1543,2256,西式
御品·千之味,大角咀,大全街22號地舖,37098455,2257,日式
Contrast,長沙灣,福榮街512-518號依時大廈地舖,2337 7220,2258,Cafe
雲蝶,大圍,田心街20號雲疊花園商場地下16B號舖,6518 0642,2259,Cafe
加藤屋,荃灣,路德圍12號地舖,26730038,2260,日式
